Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Qatar,,,,,,,,,,,2755.5564849782400,3246.715887265190,3909.888055786940,5583.617839517500,15631.693143264400,15292.574177357300,18906.15333181470,19842.036056365800,21109.996054644600,27455.014904684900,35010.395278956500,34926.70399596850,27402.26749108390,20910.45334027050,19645.31465861780,16590.802715777800,12704.36630692350,12901.520964668500,13611.445687701700,14052.589818041800,15454.179671569800,14124.263848283800,15434.21009464310,14270.97376728870,14544.00558774140,15849.5657351625,17337.42186514370,21104.7637214836,18593.41407460300,21723.814200755000,29976.167634467600,28517.22083673270,30214.670423635800,34517.60320800830,42124.94084157570,51455.95094289930,59530.56100019450,65421.37691696840,80234.19083370220,59094.65918384650,67403.08767796770,82409.9416434105,85075.98653696640,85050.68434634440,83858.34045540950,63039.112626124200,57162.96800762550,59124.86726754900,65907.94843307360,62087.97413489460,50124.385936172800,61275.998268756400
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.8383638999500,1769.8899311440900,1817.902100890830,1680.705622872260,1260.7490454512500,1102.1037847324700,1158.1325159134400,1323.1043250493200,1650.2764808003700,1633.0106435411700,1577.3233570877300,1852.4673090041200,1599.8895330467700,1659.9076395454800,1825.179804559790,2119.8826732391800,2679.411909512090,3494.9445171830400,4617.9290164325800,5757.4964285719,8360.166321324850,10435.04398410370,8548.118672186360,8214.076892898120,9099.21753889688,8507.104774564360,9547.85215096614,10043.677449761400,8969.148921461940,9548.587402982660,10807.009167199300,12398.98197876660,12899.346111289700,12956.566247756800,14861.909173793300
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.2353728423000,3428.7621527086100,3492.7103142473000,3490.45250498822,3098.8026393017700,2930.6702011349400,2662.1040342408700,2665.7798669998200,2643.929195988340,2737.5720239892900,1834.8618428303500,1330.757235611550,1771.5940590582700,2100.3525117182900,2377.5295774824400,2975.125353301250,4102.364832997920,5323.463082633830,6920.189124832910,9101.255049056720,11635.272933788800,8562.813277165150,10674.995782567500,14311.084315961200,15420.874541327300,15974.644627051700,14318.222315803500,9462.253159605550,8845.543691655680,10894.3592635049,11471.166984718500,11724.657175791600,10330.321708960200,12379.565666376500
Rwanda,40.537211278880600,40.68926810688870,40.94418194676140,41.218296930814800,41.08387938025280,45.98928276489580,37.488839319314000,46.64274253214870,48.78409978472110,51.794609299367600,58.52527645141480,57.58923534064980,61.811902252941700,70.8029851726778,72.89440258207490,131.01979896944400,141.53101092341400,160.3842428006380,188.18475689155900,222.8134383320460,243.48707451784400,264.0263841313770,255.63701229700100,260.0054447276560,268.92327672098400,279.10496426803100,301.79812452455900,318.2065001604980,337.9554619291810,330.49712125203100,349.8733095520590,269.8504233479110,302.73863764438600,314.7513040696740,126.95489401387500,221.62892610878600,229.88676735243200,288.40930209486200,285.7102739154420,287.3802064587870,260.60765465393100,238.78813402017500,233.1575043695280,249.7507031418560,273.64466272617200,331.70451134909800,366.91162927155700,438.681336347755,543.5680118758900,579.7532367826000,609.7542973939610,668.5278482526830,725.2049521321200,722.9290868397930,742.9662433701720,751.110505478611,744.7943857909750,772.2948845830030,783.8127901160770,820.1772392820970,786.3018147847060,833.8298756729950
Samoa,,,,,,,,,,,,,,,,,,,,,,,770.3215557418490,706.4499894217000,685.7502956394820,597.344748170666,628.7548497980720,694.0391032764130,824.2975132526380,758.8761522539480,772.5343203827960,765.8366184287500,799.4624530940240,796.5850104792570,1310.684789813660,1322.3506696965800,1460.0471513391800,1659.114822285240,1559.1476645922800,1471.205057715370,1483.8074146038900,1518.2936903358500,1597.3789179401800,1878.6727276358500,2283.0706947522200,2652.99624503062,2763.93368516067,3150.586176099010,3499.460767697410,3402.849714005710,3566.4583337188400,3933.4593136992400,4022.177798279950,4037.8139024813400,3937.1862981385600,4073.7290829975500,4109.663295671260,4258.9786754645400,4187.504787193790,4322.86841572276,4068.0788650526400,3939.113696154090
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40864.32546977300,36604.493381062300,38730.80304309510,41464.7464336905,51270.129225706400,59558.77271784950,60900.54328882720,64261.03272574830,72697.70598633230,78643.55064792400,66703.2182274657,60254.77630248680,57297.51331430640,49988.46363114540,51570.983954708500,50817.33082478010,42662.90240817370,43828.23154738350,45399.02898415370,48996.592987700100,47727.13489394640,45515.75769570130,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.669872100335,577.6284039704540,678.7379639325490,745.3202999108670,866.5049956388060,883.0970413414240,896.8677912634740,1098.7552190416600,1067.9080526223300,1090.2607625754300,1254.5415976746800,1330.6201139518100,1564.7685479270000,1770.4676880717900,1584.7756574378800,1700.097996663640,1813.8074335970400,1953.5132573676000,1987.579701668180,2157.8404456966800,2449.3334424362700
Saudi Arabia,,,,,,,,,777.2672725845640,801.0447391992330,921.3350531946200,1177.724611847520,1511.6703808533300,2227.006073147720,6437.418089514540,6304.116447054040,8202.770020393420,9038.879186492850,9282.661166244380,12241.25714584650,16977.985931961500,17871.991995231700,13944.951284483900,11039.239795435900,9632.53874644387,7919.651547366800,6304.2598375873,5932.295510401950,5856.382338823760,6085.956465020520,7246.01592027904,7883.245268057520,7932.093232626920,7485.541755858720,7421.289193822610,7690.576284286100,8335.804742373520,8551.676059080940,7419.16114403759,8007.958194225950,9171.331476305130,8684.645762294620,8695.396483482340,9609.968686477120,11185.137041154700,13791.454761932000,15384.738358418300,16516.631780465800,20078.260073040100,16113.143710005900,19262.547601373300,23745.88057780480,25243.60199784780,24845.124663596100,24464.212556611800,20627.921779389500,19878.768169317800,20802.461785510200,24228.83903916650,23450.56202415410,20203.668877765100,23585.885630081700
Senegal,312.9929628475530,321.36123959292700,320.50153891687200,322.3007332908730,332.08115534915100,328.5631692096970,329.05331339129800,319.6393516863450,326.195796521575,301.267165818593,304.73409060006500,305.30804644894900,358.3679264034450,399.8086238779500,437.6157344398340,574.1332294959520,567.4441409608960,567.0256628614200,618.1550891700700,751.0253441987350,807.8059295300460,713.5152285577690,679.2100741864470,586.1429001660000,555.190693076079,590.1329700668720,808.3292307126520,943.5124977785120,905.7090933668320,871.6409618033180,982.0178763215650,935.4919598353530,972.4318335977000,895.6132847606760,595.0300067729200,727.9896575992570,735.9819091600910,661.6537598452140,695.9523781289790,688.9988968936590,613.7323844917750,648.4414732993980,681.3118508246770,831.8310402944070,932.1680954344400,992.6880581385440,1027.7314408575200,1197.4095611617500,1403.9493845665300,1308.9378080491400,1271.5832808452500,1366.774500708070,1317.779801805380,1372.6657793190200,1396.6573385558500,1219.2494151330100,1269.903293859850,1361.7019721837500,1458.0815837400200,1435.830366530760,1462.8081688843800,1606.472060873110
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.4505980581000,2864.084726994400,3380.041416382900,2571.172710414530,2571.3040395333400,914.7857198858610,1727.2811956552600,2283.846684949410,3005.4263522448400,3502.802923895670,3720.4791546743100,4382.617278516920,5848.476405451040,7101.040141168620,6169.114194778230,5735.422856598500,6809.159804001470,6015.945227569690,6755.073674616300,6600.056808545890,5588.980727685570,5765.200762027110,6292.543629267070,7252.40185773992,7417.203648522020,7730.691746376980,9214.993546409820
Seychelles,288.0578420146760,270.2793628205740,287.04478842687400,308.1952643969700,332.3050031119750,328.4849009588740,337.64624655785700,333.23381246655600,314.3510648414730,314.1798528170290,343.8811821211920,401.6080395155830,546.951061288795,648.5319240589700,744.5069419018190,806.2326444719410,814.4747379866740,1044.353067985240,1376.5465794719900,2030.1359034546800,2329.3533579899500,2419.034419011320,2296.30772927437,2280.4515506217100,2338.0756521855500,2588.552803795260,3165.9450380353100,3638.988011250890,4128.118231836590,4407.200939656860,5302.843727141970,5314.663128166580,6128.445569221130,6559.129993963240,6555.504407481190,6748.931108858870,6583.201018132880,7280.989621178560,7715.918147093410,7747.61215872072,7578.851052988450,7663.137080264460,8331.261997004190,8524.96123557779,10176.65871200640,11092.510735782400,12014.399872950200,12154.82993728080,11122.862067714200,9706.956059639590,10804.723295628200,12189.063747394900,11998.419874971300,14764.91885814600,15188.189047515400,15157.501825687600,15740.110628310300,16416.72607410810,16910.667921259800,17252.020780260900,12193.886873600100,13306.725600683800
Sierra Leone,138.93863992868600,139.36356974332400,143.4726482737000,143.6203067557010,150.74897087935800,143.28049236713800,147.15582102386000,134.31745672955100,124.75745824962000,151.74079637657300,158.26148725965300,149.90723463813600,163.01328678282600,197.44652263772800,218.07926853284900,223.6748635130120,191.74132374152900,218.19180060549200,296.4441448798110,334.80389716600500,324.83039513212700,321.82277885215400,365.9044851945250,274.90177928366000,293.31572458121700,225.18319131029600,125.15212651117200,173.67034597601500,253.83120999225800,219.2946022707470,150.38899745204700,179.3612103125690,156.4031038740740,177.59726281034000,211.5922322446820,202.31604281152200,218.36689020462900,196.11538168037200,153.45849199658100,150.00642457862800,138.6987224971480,229.37565952613000,252.39600697034100,266.4469054261040,266.56937131547400,292.349066330563,323.38901844027400,360.37166048148100,408.4810084639350,391.20094295122800,401.83487609944200,448.3376621486960,566.3782350593560,716.8358269069150,714.6997957339760,588.2288627948150,501.41516552395300,496.6822948731320,533.9915332659850,521.754836722241,509.37659398732100,515.9320918341250
Singapore,428.0589800273960,449.15107127874600,472.0858244525650,511.2055752527730,485.53385820657400,516.53530333901,566.8076775548850,626.0335276856950,708.6060664628480,812.6827968520100,925.803912942651,1071.4115403553800,1264.3751072098600,1685.459796321630,2341.705514236340,2489.9115751759100,2758.9403802847600,2846.3359883285400,3193.905657223550,3900.5335531087300,4928.139117857530,5596.585977230690,6077.634240709310,6633.236673664900,7228.317584106480,7001.766747711720,6799.930363326700,7539.029302124410,8914.441225747300,10394.53899624060,11861.756159136600,14502.379993860500,16135.913652598600,18290.028237228200,21553.030899626300,24914.411255678000,26233.628896479400,26375.97195031900,21829.29986976660,21796.08443605720,23852.32702859760,21700.02004583150,22159.688863274100,23730.15244964890,27608.537371274200,29961.263277456900,33769.15416335000,39432.93834937610,40007.469261214000,38927.206881771600,47236.96023454200,53890.428727050500,55546.48853869210,56967.42579403840,57562.530793767800,55646.6187469504,56860.413237520700,61150.72719665950,66859.33834478040,65831.18943087650,60729.45034867940,72794.00302267380
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.289830263500,28460.33261511860,27942.880540141500,33043.68838126680,32274.890552435800,31616.681699266700,29369.056827816800,28988.25920858790,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.5351604078500,2691.1956522626100,2920.9175423418500,3102.2968587771200,3771.35951578288,4819.125554709880,5196.940379659320,5146.671078270840,5538.616464771830,5645.581395842330,5426.624281193070,5722.168182808290,6564.696313736640,8731.937368243810,10691.4465495259,11690.113468940700,13170.784980467600,16106.060444669500,18753.584941381600,16597.208458136100,16841.767739873400,18430.12980339850,17429.82975013200,18208.41759365780,18655.7901089421,16342.21626210930,16512.29298590050,17538.04858438600,19389.982159444900,19303.545658138300,19266.5135736247,21087.8461010057
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730.451013637900,10815.111045768800,10454.96563906570,11175.7710286265,11452.783124508200,10201.303536672700,10479.759630927300,11777.155657881400,14849.037241503100,17233.138561127900,18098.90854400030,19672.965555414600,23817.886732020100,27595.599965399200,24792.127980550400,23532.480854546800,25128.01504313040,22641.805122503000,23503.28248502550,24247.173318408300,20890.16643041730,21678.359467062900,23514.025460414700,26116.856355879300,25942.954774143600,25489.500228408300,29200.81987838630
Small states,,,,,,,,,,,461.0314845231010,509.38816064805000,589.3691175670480,721.3706737779060,1100.5890368057400,1230.3735487270400,1379.4182849016700,1538.4542682512300,1624.2931753406800,1978.1216985271900,2581.298469711360,2614.0116477035500,2548.0551795093700,2414.127925586540,2342.634056758350,2209.6784660327800,2124.0382768459300,2376.37746384358,2564.528505055970,2616.2708737332000,2973.439125810620,2982.0072936034000,3120.5795202525100,3030.5371824416700,3140.156097514690,3518.4385689219800,3684.4200380129300,3880.747474535340,3818.012744317840,4028.834658161180,4391.700955504940,4346.30522733968,4584.69994025881,5404.044143466140,6401.5851540141600,7494.243736438360,8558.773050428930,10045.264521262600,11836.661487596000,9923.057742333280,11170.417230662400,13210.266749578600,13523.418510463400,13820.563438558200,14001.869338776000,11746.839678277200,11348.570567882200,12064.640491484900,13015.085851986000,12615.132554273500,10787.66872949320,12394.925908705900
Solomon Islands,,,,,,,,173.43584825496900,187.3695034144040,184.76013303649800,,301.25167950378800,235.333016810426,308.25576859412100,453.78794227798600,385.81546361495900,414.2486510933870,448.07003513877200,515.6646801064100,678.8257450477870,793.1123581960960,812.6333300985730,782.7192542985670,711.8796296502830,691.1940428872970,611.2737351513030,529.4191079457530,540.7607184036280,598.3348548256600,570.057360407832,688.9996709462500,709.3196997299900,815.2464691730560,885.8574040806180,1153.343845244090,1306.6366846192700,1381.7508185752100,1385.6913875262800,1171.1854462496100,1215.235241130190,1017.399662629420,965.9354997005820,795.5403153710140,788.633356241564,866.9902758825320,1014.7231879994300,1119.5808629219000,1260.251271286,1389.0561072138700,1428.6162087955400,1604.148887558040,1938.7756943293700,2141.9140411388400,2248.7275935118300,2274.966251220360,2167.155394062060,2225.475203834440,2332.8985551986400,2411.897904336120,2344.0489761531500,2250.6011638607,2336.9681341773200
Somalia,65.47971611272010,68.10639697100660,70.81304897066820,73.60720425680900,76.48039846860380,79.42881315993530,81.8711142362566,84.19896458084470,86.55032161954460,90.45797622590870,93.65468049641540,95.35388849516860,119.81820664219000,144.34455254890800,128.70333996547600,183.19536490979200,188.6610689237870,103.81860919405400,105.11333351228000,100.19406093849500,96.0960667990751,107.37212702214000,117.19353540521300,110.88478397909800,119.17481732589700,131.81736407218200,138.09605035147300,147.15147697134900,148.216672024136,153.1407103866910,126.92497324371500,,,,,,,,,,,,,,,,,,,,,,,350.16816178764900,374.11478071826300,386.4378169848670,389.8220615341910,384.4634014352430,389.83139549816000,419.39480767899000,438.2551655848670,445.7790164736090
South Africa,511.6187374098680,526.4617501348760,546.2619353478900,589.1604605486730,632.7161044477010,674.1864326073350,714.5620097471130,775.2976867678050,817.7190790072860,895.8376031573670,961.4227526185960,1032.9056103256300,1053.0203702870700,1390.9857450801700,1685.7394744214400,1702.981008994990,1592.7013648493500,1711.738433625020,1901.597870675690,2265.352055685170,3131.022571178580,3175.3034664312600,2849.18056984134,3103.9830195133300,2665.3863688913300,1972.508971974490,2189.9593523645000,2814.639804422160,2962.227177288220,3007.3875610312700,3425.174230971820,3584.52251522643,3800.0245799350300,3713.9212064339900,3784.449143671460,4144.613723332320,3864.4151121288400,3930.836564170860,3502.1664468873300,3417.26458934082,3374.718422791840,2971.819769188320,2797.0872905991300,4217.114780191760,5409.1334888271100,6033.101490885550,6266.533986620410,6780.884554696580,6350.652709958050,6532.736967955140,8148.96120202231,8810.930650935770,8222.197279258860,7467.079185103930,6988.808738546830,6259.839681105710,5756.9657409880500,6690.9398473509600,7005.095412660220,6624.7618649330900,5655.867653903960,6994.211653556750
South Asia,82.34539890715940,86.04608275732250,89.91132803594440,98.97857963426670,110.87464389759800,116.4844985368970,95.79954822391860,103.06263661391700,105.61440625974800,113.50838292417700,120.12879167293800,124.90744118736500,122.74613997250500,137.15772569259000,162.37555472538800,169.81355909676700,161.90530283701200,183.1141969564470,203.4850498504900,222.56821145000500,262.07725288455700,271.3147007455580,274.13427970213300,283.4323535115320,275.5886055165840,292.80939305917200,303.0843174761040,328.98610246812500,345.65736113252500,341.14229239521000,359.2316694203330,312.6576414623010,324.9073431443830,314.9985358315350,349.86357450078300,380.3537010330800,407.7515518259250,419.3197880832750,416.98287657710000,438.3107210120170,453.23760409734400,455.85801892526700,469.71218602770200,538.7111359903290,613.9477974010600,691.6926171649680,774.8637986193040,959.3051263990970,959.4612493630580,1041.9802107285100,1257.4995082144900,1368.9163043781100,1366.0594252823500,1383.316908538570,1496.0149957047900,1543.048130721670,1696.7396285635500,1911.329753605180,1944.0066346858600,1987.568340433800,1875.4413914902200,2176.7766712639100
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.4937517040500,1337.882230524130,1535.7068918791400,1516.4043775901300,1179.7397110806600,1779.4703653151400,1322.8203638333000,1119.651437165650,,,,,,
Spain,396.39225333761300,450.05328924696900,520.2061313800060,609.4873840565110,675.2416391412090,774.7616093300960,889.6598720115300,968.3067817659830,950.5457405937320,1077.6786999459100,1212.2893263940100,1362.165524140210,1708.8086287736600,2247.553376932190,2749.924663465960,3209.8374450628300,3279.312670615060,3627.5906632409600,4356.439220311960,5770.214613864630,6208.578019081400,5371.166436409840,5159.7086450014300,4478.500285614710,4489.988938548140,4699.655763672720,6513.50328578923,8239.613801647910,9703.123838109510,10681.97120292570,13804.87678699370,14811.902819488100,16112.18891521560,13339.908563675000,13415.28700104560,15471.96271653500,16109.084398528400,14730.797175204600,15394.351462824900,15720.640501606100,14749.68742487660,15369.001159944400,17106.68657665800,21510.836245401100,24907.000850585700,26429.15094493190,28389.07857998720,32591.350306587000,35510.72223127010,32169.50285485830,30532.48050816570,31677.90030836520,28322.809249505700,29067.80946002200,29500.78943286150,25742.368834676600,26523.348222154700,28170.167864330400,30364.579943562200,29554.490517008700,27056.421751216500,30115.705886679100
Sri Lanka,142.77962188371600,142.83814237162100,138.53665398020700,117.07198827607900,120.71434798061400,152.852675452191,153.89879134789500,159.50599139416000,150.89661921481700,160.91318755408500,183.9275304423620,185.8597435389020,196.42288766751200,216.9950074830030,264.74631415057700,275.62771952002700,256.2868068018440,287.56163664635700,188.0584812558790,227.5097652681070,267.6685771846820,289.13085976148700,307.6382435189800,328.6506383304680,378.93685699786400,369.58189601403300,390.3507113554650,401.47709592390300,413.4550704242600,408.45086687248100,463.61873884155700,513.2584474706190,547.0545343801260,576.7798838873930,647.5791564221380,714.2332315043480,756.6569905113280,817.0644816929630,850.8116038711480,838.8834628256440,869.6962850310420,832.803572346111,867.4914867871000,982.195696950167,1065.7844368019600,1248.6981851703400,1435.8168129761600,1630.3889060432300,2037.3221030266800,2090.4018261396000,2799.6487380255500,3200.8611323828200,3350.521875892890,3610.2893630489800,3819.253529722640,3843.780671844420,3886.291501652390,4077.0438408748800,4059.2082298465400,3848.212376406980,3694.0409479198,3814.7152190203900
St. Kitts and Nevis,241.53916310806700,243.8321217755760,246.10117842367100,253.97744641255700,268.7180512346340,276.2489041039990,299.25085685294200,353.30333105398800,314.6619539214210,348.12976344747300,363.2069165292570,441.11457776763500,517.7320527890410,546.1362038805260,711.043190917427,753.632294268013,681.8215290995720,1012.5681844232700,1131.1199078629200,1354.1549466248000,1584.668393307080,1882.756997623280,2013.0162221754200,2045.2026761323600,2336.6914001541200,2650.986469107490,3150.6349040522900,3600.0133561109100,4250.057652464570,4770.741897172970,5396.404849956760,5461.4977524266600,5950.62881317827,6411.014694721960,7092.105801798720,7450.274144667750,7862.6964693078700,8741.659658273820,8866.566371439680,9320.881306984140,9565.949909124110,10283.032801538000,10650.845148555700,10270.60416336690,10942.728234354400,11679.40970937640,13614.493372801500,14429.550235198200,16142.042702755100,15931.873312436700,15888.639511764900,16910.570110582200,16564.05504359640,17393.427265287900,18789.634502156200,18717.428759905900,19542.16227888010,20382.77987034610,20567.258264786800,22047.883027063100,18440.853678915800,18230.132347265300
St. Lucia,,,,,,,,,,,,,,,,,,,,,1445.9243165492900,1628.0357051487800,1515.314317516200,1607.5338949428200,2023.2467777038800,2253.0966877718400,2646.9855505729900,2869.72793620714,3221.481281527470,3584.0446189006800,4199.636496639090,4383.566572408080,4755.104290932960,4775.489984901290,4919.380367409040,5194.7829248998300,5300.354675845990,5340.086972740030,5733.826989455230,5947.8917842146000,5950.047484592610,5642.748903761390,5646.456534832360,6150.921369260620,6591.64550130496,6949.204173330320,7669.21346965854,7969.797993455240,8456.694632177390,8137.750990801980,8540.070979924640,8983.743733023110,9086.387954859670,9378.98504684792,9843.30853424044,10093.618016361700,10362.351576586000,11034.629829188100,11353.715228780900,11591.080435176800,8804.561088652390,9570.995457363730
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20717.093213165000,,,21459.31912785800,,,,,,,
St. Vincent and the Grenadines,161.3752967603460,170.3812108643940,174.49607707134900,162.80545247237800,173.38734152104900,175.65844773924500,185.25395922597000,180.39824938667900,173.12746015812700,185.89850946240200,203.86515066131900,219.16764875634700,298.18604265253200,322.42086407386200,347.9698985200770,347.43286171161900,339.1366679727860,505.108710155278,616.5366760039870,713.4678685147830,818.7691628346520,1006.3835335448800,1112.505044578090,1186.54194816936,1301.1196016205900,1393.6605186950100,1528.7135792378300,1657.907062059460,1884.1740361446000,2005.6317977998000,2236.197812489340,2364.525383491350,2575.0693022628700,2650.1111426506600,2678.5093054445900,2924.8299973844400,3069.8247769453400,3223.229717506560,3465.623925334340,3625.7205025706300,3970.293622488180,4282.690402534540,4512.362726625590,4699.79227740892,5067.270273662240,5339.3935508934100,5925.31589571019,6575.958035221090,6758.823844061610,6595.996452035340,6654.792907467410,6590.0047888281200,6732.4443225230300,7040.628615332160,7081.065477836630,7207.170759122800,7438.792212021410,7717.846545973390,8024.028495843690,8229.722486137560,7860.821354371070,7996.614001908460
Sub-Saharan Africa,137.16190940058400,139.41520346784700,147.32908901232900,164.44269008250300,157.58964452649600,171.15962467016300,180.11363404821900,174.55156786784500,182.17990634879300,202.77255167969200,232.04993634632300,230.7310436428630,252.66472323498200,314.36891782636900,396.8258324296780,425.30080510807200,446.07501366647100,476.1970053305270,511.3397251395160,596.1843869715610,733.4352172599150,984.3542507837990,879.1543683423200,752.0781680131910,640.0630471910960,574.0642438032750,572.6953644491480,633.0131779290690,648.7809498094490,642.6307638576460,734.1036422619600,743.5994264638770,660.4539374295630,604.1749092198530,572.1246063232140,645.1829085777280,655.8803906058930,663.1478518970650,625.165252034474,615.0010716228110,635.894299954987,594.4344443215520,629.4554256204110,772.7697610670370,935.7649347706360,1082.2141623871800,1242.0000928833700,1400.862668992380,1548.9553706741700,1449.7919574104100,1670.5540315333700,1830.8826452602900,1852.8408918847300,1913.7372257658000,1928.5342021031400,1692.6742941007600,1538.2444167370800,1622.9826136666700,1606.8634192442700,1618.9207706480300,1501.7794215002000,1645.4729438013300
Sudan,173.2830114519650,182.68072596067700,192.60909149893900,190.1282502939610,189.47970573966300,191.48407455305800,190.43297030229300,199.80019266778700,202.00875961434800,215.41539055734500,237.08801580543600,250.05952565327300,262.6057598682630,314.8528658618950,391.63187932931100,460.96352080610500,554.8666319298630,667.7596013266510,567.746590430252,645.054648871307,617.0478014561610,666.5555796155440,534.374184920328,510.94807443870500,627.1847148963180,470.0351980210220,568.3346985785270,660.7140483140760,761.7602020248410,1099.1678658089300,1669.7391044161600,2100.9217896153700,324.2137675710480,394.25826538432700,548.2019633362390,573.9735852996550,363.8973169188060,459.6496059836870,432.44681839692000,401.1807952301340,449.4009087976580,561.8835974720100,631.8402473722570,724.8880483849620,881.886675000335,1136.7579282308600,1429.6245062396900,1836.8047834564800,1960.9885217766500,1726.1595110589900,2146.5090910130600,2217.938811107040,1746.0319916344000,1781.0102442481300,2022.724241299290,2184.5422143128400,2583.447261178000,3178.3142617680100,773.5070662791120,755.3289924162780,615.4621059737370,764.3410067857780
Suriname,346.16319866606500,363.95832558894,382.20563749202000,403.7570725608680,419.6498546525240,468.627921894333,562.9075423991960,634.791887779609,676.9017615993220,714.1599784363020,747.1611139196470,815.210031687566,847.9044976040140,930.2370192953270,1133.231028714420,1295.8127571443700,1412.212354273930,1793.658027842940,2053.878353434630,2180.722690106070,2211.214053864620,2468.4570616198000,2535.1386845539400,2438.7079678261700,2368.9275667494700,2368.1897590034600,2381.5060419690300,2571.9557098729000,2985.5198430352000,1366.4683868823100,958.6123321379470,1084.964250173730,961.8264718607510,1001.7211628266200,1391.6201538349500,1565.2120233688700,1921.9054394993700,2039.8368434379600,2415.742065684000,1904.4451795831800,2012.2816506781500,1750.5767368722700,2267.7539837693200,2611.377493490340,3006.1832328740700,3590.6481833241200,5197.7479065149900,5744.759726707210,6831.9836220628400,7408.360786418170,8255.874872229540,8263.203803203480,9200.974786003430,9402.164419111410,9471.922000524260,9168.237156640090,5872.789428661650,6295.560561735770,6938.086981472930,6853.693410779890,4916.605666379170,4836.332633255650
Sweden,2114.002972691920,2288.9217011191500,2468.694589030060,2657.0225047820300,2941.048899452040,3206.0991702033900,3454.429789386790,3720.926845277220,3926.4090014696500,4234.161348210180,4736.2171537776600,5132.7116074255200,6027.128499173380,7301.215425886000,8089.914584666830,10117.306684267300,10868.275765754600,11448.619391226600,12620.518614151200,14877.164288354900,17097.83265120950,15586.43007800470,13738.972298037400,12608.229150586500,13099.020834176500,13666.857745473600,17981.019411940600,21792.55890598220,24534.69381641910,25662.220589250600,30593.67244477610,31822.80384823670,32800.982686754600,24425.28492811180,26083.614387483700,30282.963920006600,32998.968160843300,30312.487599310300,30596.527204883200,30941.07936246680,29624.91267486180,27247.857734793000,29899.195249508100,37321.79790470590,42821.673142335900,43437.06311647760,46593.60216461110,53700.005336306300,56152.55234031410,46946.96027199550,52869.04428915860,60755.75955084650,58037.82131921720,61126.94319639790,60020.36045765720,51545.48360953220,51965.157153198500,53791.508729840300,54589.06038606060,51939.429744529100,52300.20619949940,60238.986564492200
Switzerland,1787.360347702010,1971.3163227922900,2131.3916515998300,2294.1828473173700,2501.2931899637700,2620.4755473530000,2784.733547716460,2960.722585883840,3121.8890308772000,3344.7836025464000,,,,,,,,,,,19410.18935477440,17679.868867147100,18015.10595887460,17874.250650005200,17005.53424088520,17166.518499415900,24480.42256423460,30466.109021917900,32717.92044792960,31334.97907940110,39607.81908564300,39577.74874875070,40747.92546227910,39270.11413460410,43128.01410890910,50155.9741273218,48144.57912842960,41631.438858784400,42740.12818251490,41786.234141170100,38952.034200557200,39727.846671388200,42578.76313556960,49470.39712596740,54878.47100097870,56546.78565539860,59300.6172165015,65359.519221826900,74572.23237280700,72083.16769545410,77117.126014204,91254.0347609688,86547.6708907265,88109.48675240370,89684.70757959370,84776.1421659748,83073.2800824812,83352.08865334120,86388.40495271840,85334.51946209090,87100.41482137510,93457.44039761560
Syrian Arab Republic,187.53728826627000,200.18347981774200,227.78834042272200,238.43763343845700,257.5781601659800,247.49833003606100,237.91567395035700,251.4880237725490,263.19792941522600,292.6504492377430,280.307436975774,319.2343617565970,355.2432691586600,366.47777174276700,582.8044312355430,738.7164664211370,823.3373167741060,853.8134376264560,989.8701759775560,1151.1749292100300,1462.6299419183300,1811.167812393840,1827.4444309801900,1878.7749573128000,1864.8911394116600,1991.224756835080,2313.7045893604400,2864.054617399560,1414.3060388107600,1540.4682142748800,1920.6312245194100,2165.851893182660,2510.4777550850200,2717.282163760370,3231.926742556190,3545.808903331900,4171.456096523360,4376.873332051550,4514.104713494770,4556.661079618610,4910.777747895330,5175.261944459100,5300.582811834430,5494.839653607000,6330.740182594210,7309.10787613774,8069.564879320320,9056.634661609170,10554.083779867700,10589.599053542100,11820.607776144500,3491.95257624536,2158.525350640180,1151.901596648630,1179.8582962416900,979.1444387089900,713.0292039600200,955.836559044089,1265.606190396930,,,
